"Vaccine_type","half_life","Degree_resistance","Access","eir","seasonality","Age","Blood_coverage","IR"
"BSV",1.5,"0.25",0.1,5,"sesonality2","Children","1",45.7073005499576
"PEV",1,"0.5",0.1,5,"sesonality2","Children","1",37.1407235695295
"BSV",1,"0.5",0.1,5,"sesonality2","Children","1",30.9235931701538
"PEV",1,"0.5",0.1,5,"sesonality2","Children","1",42.2018178803405
"BSV",1,"0.5",0.1,5,"sesonality2","Children","1",34.971591458238
"PEV",1.5,"0.5",0.1,5,"sesonality2","Children","1",39.7018700137469
"BSV",1.5,"0.5",0.1,5,"sesonality2","Children","1",33.6033035673149
"PEV",1.5,"0.5",0.1,5,"sesonality2","Children","1",44.5089465934488
"BSV",1.5,"0.5",0.1,5,"sesonality2","Children","1",38.9530158838565
"PEV",1,"0.75",0.1,5,"sesonality2","Children","1",31.655181175712
"BSV",1,"0.75",0.1,5,"sesonality2","Children","1",27.5399182657233
"PEV",1,"0.75",0.1,5,"sesonality2","Children","1",34.8161693801478
"BSV",1,"0.75",0.1,5,"sesonality2","Children","1",31.1191071954433
"PEV",1.5,"0.75",0.1,5,"sesonality2","Children","1",33.1852804018627
"BSV",1.5,"0.75",0.1,5,"sesonality2","Children","1",29.8792250911499
"PEV",1.5,"0.75",0.1,5,"sesonality2","Children","1",37.2038752325116
"BSV",1.5,"0.75",0.1,5,"sesonality2","Children","1",34.2472053527693
"PEV",1,"1",0.1,5,"sesonality2","Children","1",25.0226311891193
"BSV",1,"1",0.1,5,"sesonality2","Children","1",24.6945548855892
"PEV",1,"1",0.1,5,"sesonality2","Children","1",27.6289502935032
"BSV",1,"1",0.1,5,"sesonality2","Children","1",28.2176181524974
"PEV",1.5,"1",0.1,5,"sesonality2","Children","1",26.4099598746899
"BSV",1.5,"1",0.1,5,"sesonality2","Children","1",27.6581572495542
"PEV",1.5,"1",0.1,5,"sesonality2","Children","1",29.85046390528
"BSV",1.5,"1",0.1,5,"sesonality2","Children","1",30.1509707653154
"PEV",1,"0",0.3,5,"sesonality2","Children","1",53.0522324309973
"BSV",1,"0",0.3,5,"sesonality2","Children","1",37.3318418254873
"PEV",1,"0",0.3,5,"sesonality2","Children","1",59.1267692414587
"BSV",1,"0",0.3,5,"sesonality2","Children","1",44.6099936237963
"PEV",1.5,"0",0.3,5,"sesonality2","Children","1",56.4032035695618
"BSV",1.5,"0",0.3,5,"sesonality2","Children","1",42.748011839418
"PEV",1.5,"0",0.3,5,"sesonality2","Children","1",63.4375507024473
"BSV",1.5,"0",0.3,5,"sesonality2","Children","1",52.0036469317616
"PEV",1,"0.25",0.3,5,"sesonality2","Children","1",46.7470766750472
"BSV",1,"0.25",0.3,5,"sesonality2","Children","1",31.8676015844918
"PEV",1,"0.25",0.3,5,"sesonality2","Children","1",51.6153884266625
"BSV",1,"0.25",0.3,5,"sesonality2","Children","1",36.9773533944163
"PEV",1.5,"0.25",0.3,5,"sesonality2","Children","1",49.2739145060159
"BSV",1.5,"0.25",0.3,5,"sesonality2","Children","1",35.0326352972897
"PEV",1.5,"0.25",0.3,5,"sesonality2","Children","1",55.151638093734
"BSV",1.5,"0.25",0.3,5,"sesonality2","Children","1",41.8617845632904
"PEV",1,"0.5",0.3,5,"sesonality2","Children","1",39.9266377236989
"BSV",1,"0.5",0.3,5,"sesonality2","Children","1",27.2365066325596
"PEV",1,"0.5",0.3,5,"sesonality2","Children","1",44.4931005514253
"BSV",1,"0.5",0.3,5,"sesonality2","Children","1",31.5000752206914
"PEV",1.5,"0.5",0.3,5,"sesonality2","Children","1",42.2236171257866
"BSV",1.5,"0.5",0.3,5,"sesonality2","Children","1",30.8769705466577
"PEV",1.5,"0.5",0.3,5,"sesonality2","Children","1",47.3393284766806
"BSV",1.5,"0.5",0.3,5,"sesonality2","Children","1",35.7951303620159
"PEV",1,"0.75",0.3,5,"sesonality2","Children","1",32.6498392969156
"BSV",1,"0.75",0.3,5,"sesonality2","Children","1",23.5985904462912
"PEV",1,"0.75",0.3,5,"sesonality2","Children","1",36.1961102079509
"BSV",1,"0.75",0.3,5,"sesonality2","Children","1",28.2963974014716
"PEV",1.5,"0.75",0.3,5,"sesonality2","Children","1",34.9054792836944
"BSV",1.5,"0.75",0.3,5,"sesonality2","Children","1",26.4737765348242
"PEV",1.5,"0.75",0.3,5,"sesonality2","Children","1",39.2944313323602
"BSV",1.5,"0.75",0.3,5,"sesonality2","Children","1",30.7912490708931
"PEV",1,"1",0.3,5,"sesonality2","Children","1",27.6032741227152
"BSV",1,"1",0.3,5,"sesonality2","Children","1",22.1722462514239
"PEV",1,"1",0.3,5,"sesonality2","Children","1",30.5272013530669
"BSV",1,"1",0.3,5,"sesonality2","Children","1",26.5334630142188
"PEV",1.5,"1",0.3,5,"sesonality2","Children","1",29.536426045147
"BSV",1.5,"1",0.3,5,"sesonality2","Children","1",25.3816907661564
"PEV",1.5,"1",0.3,5,"sesonality2","Children","1",32.6721744036013
"BSV",1.5,"1",0.3,5,"sesonality2","Children","1",29.6275580521675
"PEV",1,"0",0.1,50,"sesonality2","Children","1",37.1932707877342
"BSV",1,"0",0.1,50,"sesonality2","Children","1",43.6708228812476
"PEV",1,"0",0.1,50,"sesonality2","Children","1",44.2669851434872
"BSV",1,"0",0.1,50,"sesonality2","Children","1",50.7974015093496
"PEV",1.5,"0",0.1,50,"sesonality2","Children","1",40.7210558961454
"BSV",1.5,"0",0.1,50,"sesonality2","Children","1",49.5216989879243
"PEV",1.5,"0",0.1,50,"sesonality2","Children","1",48.8444432810302
"BSV",1.5,"0",0.1,50,"sesonality2","Children","1",58.3634034019533
"PEV",1,"0.25",0.1,50,"sesonality2","Children","1",30.6032321873268
"BSV",1,"0.25",0.1,50,"sesonality2","Children","1",35.5705094706759
"PEV",1,"0.25",0.1,50,"sesonality2","Children","1",36.4386116877383
"BSV",1,"0.25",0.1,50,"sesonality2","Children","1",41.554631175949
"PEV",1.5,"0.25",0.1,50,"sesonality2","Children","1",33.5944368308405
"BSV",1.5,"0.25",0.1,50,"sesonality2","Children","1",40.3325596011262
"PEV",1.5,"0.25",0.1,50,"sesonality2","Children","1",40.0540846104118
"BSV",1.5,"0.25",0.1,50,"sesonality2","Children","1",46.7183377234339
"PEV",1,"0.5",0.1,50,"sesonality2","Children","1",25.4743323744722
"BSV",1,"0.5",0.1,50,"sesonality2","Children","1",29.6209225242062
"PEV",1,"0.5",0.1,50,"sesonality2","Children","1",29.4145970930736
"BSV",1,"0.5",0.1,50,"sesonality2","Children","1",33.2071134736335
"PEV",1.5,"0.5",0.1,50,"sesonality2","Children","1",27.8083699816499
"BSV",1.5,"0.5",0.1,50,"sesonality2","Children","1",32.7010327911558
"PEV",1.5,"0.5",0.1,50,"sesonality2","Children","1",32.4483658842989
"BSV",1.5,"0.5",0.1,50,"sesonality2","Children","1",36.8265048814341
"PEV",1,"0.75",0.1,50,"sesonality2","Children","1",21.2927116562052
"BSV",1,"0.75",0.1,50,"sesonality2","Children","1",25.2680159009699
"PEV",1,"0.75",0.1,50,"sesonality2","Children","1",24.5706202411707
"BSV",1,"0.75",0.1,50,"sesonality2","Children","1",27.8313234025964
"PEV",1.5,"0.75",0.1,50,"sesonality2","Children","1",23.21100591446
"BSV",1.5,"0.75",0.1,50,"sesonality2","Children","1",27.7245047452819
"PEV",1.5,"0.75",0.1,50,"sesonality2","Children","1",25.9117292252802
"BSV",1.5,"0.75",0.1,50,"sesonality2","Children","1",29.7760289744489
"PEV",1,"1",0.1,50,"sesonality2","Children","1",16.6035149467456
"BSV",1,"1",0.1,50,"sesonality2","Children","1",21.1551736794033
"PEV",1,"1",0.1,50,"sesonality2","Children","1",18.0143737974487
"BSV",1,"1",0.1,50,"sesonality2","Children","1",22.8064547780039
"PEV",1.5,"1",0.1,50,"sesonality2","Children","1",17.3937656711498
"BSV",1.5,"1",0.1,50,"sesonality2","Children","1",22.4376036396599
"PEV",1.5,"1",0.1,50,"sesonality2","Children","1",20.1126223852649
"BSV",1.5,"1",0.1,50,"sesonality2","Children","1",24.7173159525821
"PEV",1,"0",0.3,50,"sesonality2","Children","1",39.8573467301176
"BSV",1,"0",0.3,50,"sesonality2","Children","1",38.3011807642376
"PEV",1,"0",0.3,50,"sesonality2","Children","1",46.2143802202559
"BSV",1,"0",0.3,50,"sesonality2","Children","1",46.5152059821769
"PEV",1.5,"0",0.3,50,"sesonality2","Children","1",43.0933278094718
"BSV",1.5,"0",0.3,50,"sesonality2","Children","1",44.3293276923283
"PEV",1.5,"0",0.3,50,"sesonality2","Children","1",50.8967675676801
"BSV",1.5,"0",0.3,50,"sesonality2","Children","1",53.2137444924111
"PEV",1,"0.25",0.3,50,"sesonality2","Children","1",32.9824511648619
"BSV",1,"0.25",0.3,50,"sesonality2","Children","1",31.7906618922674
"PEV",1,"0.25",0.3,50,"sesonality2","Children","1",38.9589797159626
"BSV",1,"0.25",0.3,50,"sesonality2","Children","1",36.8064596087522
"PEV",1.5,"0.25",0.3,50,"sesonality2","Children","1",36.3788830184459
"BSV",1.5,"0.25",0.3,50,"sesonality2","Children","1",35.6375408897281
"PEV",1.5,"0.25",0.3,50,"sesonality2","Children","1",42.2333510935701
"BSV",1.5,"0.25",0.3,50,"sesonality2","Children","1",41.9587612307073
"PEV",1,"0.5",0.3,50,"sesonality2","Children","1",27.246985276361
"BSV",1,"0.5",0.3,50,"sesonality2","Children","1",26.6722010226245
"PEV",1,"0.5",0.3,50,"sesonality2","Children","1",31.8749697486623
"BSV",1,"0.5",0.3,50,"sesonality2","Children","1",30.4479184738335
"PEV",1.5,"0.5",0.3,50,"sesonality2","Children","1",29.7065389000421
"BSV",1.5,"0.5",0.3,50,"sesonality2","Children","1",29.2266398571647
"PEV",1.5,"0.5",0.3,50,"sesonality2","Children","1",33.955096666027
"BSV",1.5,"0.5",0.3,50,"sesonality2","Children","1",33.8766739560986
"PEV",1,"0.75",0.3,50,"sesonality2","Children","1",22.709007748202
"BSV",1,"0.75",0.3,50,"sesonality2","Children","1",22.968993951712
"PEV",1,"0.75",0.3,50,"sesonality2","Children","1",25.8813472517299
"BSV",1,"0.75",0.3,50,"sesonality2","Children","1",26.0003419380517
"PEV",1.5,"0.75",0.3,50,"sesonality2","Children","1",24.6239359666395
"BSV",1.5,"0.75",0.3,50,"sesonality2","Children","1",25.2088552950349
"PEV",1.5,"0.75",0.3,50,"sesonality2","Children","1",27.357263735131
"BSV",1.5,"0.75",0.3,50,"sesonality2","Children","1",28.2988175449534
"PEV",1,"1",0.3,50,"sesonality2","Children","1",18.1752936183799
"BSV",1,"1",0.3,50,"sesonality2","Children","1",20.7248747725016
"PEV",1,"1",0.3,50,"sesonality2","Children","1",20.48286516721
"BSV",1,"1",0.3,50,"sesonality2","Children","1",23.3861879265309
"PEV",1.5,"1",0.3,50,"sesonality2","Children","1",19.4500846361029
"BSV",1.5,"1",0.3,50,"sesonality2","Children","1",22.5931134531485
"PEV",1.5,"1",0.3,50,"sesonality2","Children","1",21.7688515569085
"BSV",1.5,"1",0.3,50,"sesonality2","Children","1",24.9867464124985
"PEV",1,"0",0.1,150,"sesonality2","Children","1",29.4615461040124
"BSV",1,"0",0.1,150,"sesonality2","Children","1",44.5386505678972
"PEV",1,"0",0.1,150,"sesonality2","Children","1",35.9453717108659
"BSV",1,"0",0.1,150,"sesonality2","Children","1",52.4977572709802
"PEV",1.5,"0",0.1,150,"sesonality2","Children","1",33.2537560731555
"BSV",1.5,"0",0.1,150,"sesonality2","Children","1",51.4037523133832
"PEV",1.5,"0",0.1,150,"sesonality2","Children","1",40.8728037201152
"BSV",1.5,"0",0.1,150,"sesonality2","Children","1",59.5947219047963
"PEV",1,"0.25",0.1,150,"sesonality2","Children","1",24.3730904504255
"BSV",1,"0.25",0.1,150,"sesonality2","Children","1",35.8071143965811
"PEV",1,"0.25",0.1,150,"sesonality2","Children","1",28.4946935994528
"BSV",1,"0.25",0.1,150,"sesonality2","Children","1",41.5683819702934
"PEV",1.5,"0.25",0.1,150,"sesonality2","Children","1",26.9753257082451
"BSV",1.5,"0.25",0.1,150,"sesonality2","Children","1",41.0571954601304
"PEV",1.5,"0.25",0.1,150,"sesonality2","Children","1",32.2422037610553
"BSV",1.5,"0.25",0.1,150,"sesonality2","Children","1",46.8722415675056
"PEV",1,"0.5",0.1,150,"sesonality2","Children","1",19.928551478009
"BSV",1,"0.5",0.1,150,"sesonality2","Children","1",29.0557962744325
"PEV",1,"0.5",0.1,150,"sesonality2","Children","1",23.639959588964
"BSV",1,"0.5",0.1,150,"sesonality2","Children","1",32.975828058595
"PEV",1.5,"0.5",0.1,150,"sesonality2","Children","1",22.2120980575011
"BSV",1.5,"0.5",0.1,150,"sesonality2","Children","1",32.8195073280554
"PEV",1.5,"0.5",0.1,150,"sesonality2","Children","1",26.0624166869636
"BSV",1.5,"0.5",0.1,150,"sesonality2","Children","1",35.9305081156855
"PEV",1,"0.75",0.1,150,"sesonality2","Children","1",16.3731656830046
"BSV",1,"0.75",0.1,150,"sesonality2","Children","1",23.6280533375549
"PEV",1,"0.75",0.1,150,"sesonality2","Children","1",18.6246303074126
"BSV",1,"0.75",0.1,150,"sesonality2","Children","1",25.8514534038363
"PEV",1.5,"0.75",0.1,150,"sesonality2","Children","1",17.7606928113112
"BSV",1.5,"0.75",0.1,150,"sesonality2","Children","1",25.7315019261512
"PEV",1.5,"0.75",0.1,150,"sesonality2","Children","1",20.7573219910086
"BSV",1.5,"0.75",0.1,150,"sesonality2","Children","1",27.4416589631126
"PEV",1,"1",0.1,150,"sesonality2","Children","1",12.9236351720211
"BSV",1,"1",0.1,150,"sesonality2","Children","1",19.4576338154472
"PEV",1,"1",0.1,150,"sesonality2","Children","1",14.2404441582252
"BSV",1,"1",0.1,150,"sesonality2","Children","1",20.6259905173877
"PEV",1.5,"1",0.1,150,"sesonality2","Children","1",13.390789844406
"BSV",1.5,"1",0.1,150,"sesonality2","Children","1",20.4391030464113
"PEV",1.5,"1",0.1,150,"sesonality2","Children","1",15.8944273908108
"BSV",1.5,"1",0.1,150,"sesonality2","Children","1",21.5553377618998
"PEV",1,"0",0.3,150,"sesonality2","Children","1",32.1673435578858
"BSV",1,"0",0.3,150,"sesonality2","Children","1",39.3973975845418
"PEV",1,"0",0.3,150,"sesonality2","Children","1",39.0717098214073
"BSV",1,"0",0.3,150,"sesonality2","Children","1",47.1939940570226
"PEV",1.5,"0",0.3,150,"sesonality2","Children","1",36.0760096390262
"BSV",1.5,"0",0.3,150,"sesonality2","Children","1",45.6312974935343
"PEV",1.5,"0",0.3,150,"sesonality2","Children","1",43.3001928527164
"BSV",1.5,"0",0.3,150,"sesonality2","Children","1",54.272844286479
"PEV",1,"0.25",0.3,150,"sesonality2","Children","1",26.7299655629804
"BSV",1,"0.25",0.3,150,"sesonality2","Children","1",31.8718479139025
"PEV",1,"0.25",0.3,150,"sesonality2","Children","1",31.182942517382
"BSV",1,"0.25",0.3,150,"sesonality2","Children","1",36.7929581162158
"PEV",1.5,"0.25",0.3,150,"sesonality2","Children","1",29.3838348915883
"BSV",1.5,"0.25",0.3,150,"sesonality2","Children","1",36.3878204913816
"PEV",1.5,"0.25",0.3,150,"sesonality2","Children","1",34.5611091760555
"BSV",1.5,"0.25",0.3,150,"sesonality2","Children","1",42.2014269373066
"PEV",1,"0.5",0.3,150,"sesonality2","Children","1",21.8490339672472
"BSV",1,"0.5",0.3,150,"sesonality2","Children","1",25.8067541761336
"PEV",1,"0.5",0.3,150,"sesonality2","Children","1",25.0643250851351
"BSV",1,"0.5",0.3,150,"sesonality2","Children","1",29.1554265698375
"PEV",1.5,"0.5",0.3,150,"sesonality2","Children","1",24.1759884961028
"BSV",1.5,"0.5",0.3,150,"sesonality2","Children","1",29.042936098934
"PEV",1.5,"0.5",0.3,150,"sesonality2","Children","1",28.0061434803157
"BSV",1.5,"0.5",0.3,150,"sesonality2","Children","1",32.4178094890493
"PEV",1,"0.75",0.3,150,"sesonality2","Children","1",17.6542463148428
"BSV",1,"0.75",0.3,150,"sesonality2","Children","1",21.9362873337352
"PEV",1,"0.75",0.3,150,"sesonality2","Children","1",20.1493612382895
"BSV",1,"0.75",0.3,150,"sesonality2","Children","1",23.7363485792787
"PEV",1.5,"0.75",0.3,150,"sesonality2","Children","1",18.9657360265805
"BSV",1.5,"0.75",0.3,150,"sesonality2","Children","1",23.8555169160406
"PEV",1.5,"0.75",0.3,150,"sesonality2","Children","1",22.0759515962434
"BSV",1.5,"0.75",0.3,150,"sesonality2","Children","1",26.5110717545001
"PEV",1,"1",0.3,150,"sesonality2","Children","1",14.1744720821687
"BSV",1,"1",0.3,150,"sesonality2","Children","1",18.7083166144275
"PEV",1,"1",0.3,150,"sesonality2","Children","1",15.8969839765683
"BSV",1,"1",0.3,150,"sesonality2","Children","1",20.4804314873784
"PEV",1.5,"1",0.3,150,"sesonality2","Children","1",15.1137930229201
"BSV",1.5,"1",0.3,150,"sesonality2","Children","1",20.1028570144476
"PEV",1.5,"1",0.3,150,"sesonality2","Children","1",17.2868136112207
"BSV",1.5,"1",0.3,150,"sesonality2","Children","1",21.5352256870856
"PEV",1,"0",0.1,5,"sesonality2","Children","1",51.553795643986
"BSV",1,"0",0.1,5,"sesonality2","Children","1",42.8603701327779
"PEV",1,"0",0.1,5,"sesonality2","Children","1",57.6810001520513
"BSV",1,"0",0.1,5,"sesonality2","Children","1",49.5053476748981
"PEV",1.5,"0",0.1,5,"sesonality2","Children","1",54.6508420677112
"BSV",1.5,"0",0.1,5,"sesonality2","Children","1",47.3053900798087
"PEV",1.5,"0",0.1,5,"sesonality2","Children","1",61.4200330763998
"BSV",1.5,"0",0.1,5,"sesonality2","Children","1",56.4520702813468
"PEV",1,"0.25",0.1,5,"sesonality2","Children","1",44.5884245743332
"BSV",1,"0.25",0.1,5,"sesonality2","Children","1",37.1632747901787
"PEV",1,"0.25",0.1,5,"sesonality2","Children","1",50.0408884880607
"BSV",1,"0.25",0.1,5,"sesonality2","Children","1",42.5220615769694
"PEV",1.5,"0.25",0.1,5,"sesonality2","Children","1",47.4000124499272
"BSV",1.5,"0.25",0.1,5,"sesonality2","Children","1",41.467537931373
"PEV",1.5,"0.25",0.1,5,"sesonality2","Children","1",53.0648520249775
"BSV",1.5,"0.25",0.1,5,"sesonality2","Children","1",47.3764093231223
"PEV",1,"0.5",0.1,5,"sesonality2","Children","1",37.9910325300772
"BSV",1,"0.5",0.1,5,"sesonality2","Children","1",32.2170398721
"PEV",1,"0.5",0.1,5,"sesonality2","Children","1",42.3642377008942
"BSV",1,"0.5",0.1,5,"sesonality2","Children","1",36.9324671165431
"PEV",1.5,"0.5",0.1,5,"sesonality2","Children","1",40.358258298193
"BSV",1.5,"0.5",0.1,5,"sesonality2","Children","1",36.4648115393249
"PEV",1.5,"0.5",0.1,5,"sesonality2","Children","1",45.5206502880265
"BSV",1.5,"0.5",0.1,5,"sesonality2","Children","1",40.9224180377236
"PEV",1,"0.75",0.1,5,"sesonality2","Children","1",31.4650334768404
"BSV",1,"0.75",0.1,5,"sesonality2","Children","1",29.7167130827836
"PEV",1,"0.75",0.1,5,"sesonality2","Children","1",35.035268460197
"BSV",1,"0.75",0.1,5,"sesonality2","Children","1",33.2161252167862
"PEV",1.5,"0.75",0.1,5,"sesonality2","Children","1",33.6079829992824
"BSV",1.5,"0.75",0.1,5,"sesonality2","Children","1",31.7133461642553
"PEV",1.5,"0.75",0.1,5,"sesonality2","Children","1",37.7105367977787
"BSV",1.5,"0.75",0.1,5,"sesonality2","Children","1",35.6564437158948
"PEV",1,"1",0.1,5,"sesonality2","Children","1",27.0795811263767
"BSV",1,"1",0.1,5,"sesonality2","Children","1",25.8797328085386
"PEV",1,"1",0.1,5,"sesonality2","Children","1",30.0899166369651
"BSV",1,"1",0.1,5,"sesonality2","Children","1",29.1341760555576
"PEV",1.5,"1",0.1,5,"sesonality2","Children","1",28.6521074814159
"BSV",1.5,"1",0.1,5,"sesonality2","Children","1",27.0517733320673
"PEV",1.5,"1",0.1,5,"sesonality2","Children","1",31.818438784368
"BSV",1.5,"1",0.1,5,"sesonality2","Children","1",32.3299462338826
"PEV",1,"0",0.3,5,"sesonality2","Children","1",54.257017783244
"BSV",1,"0",0.3,5,"sesonality2","Children","1",41.36154704741
"PEV",1,"0",0.3,5,"sesonality2","Children","1",59.8699732632019
"BSV",1,"0",0.3,5,"sesonality2","Children","1",46.81436991395
"PEV",1.5,"0",0.3,5,"sesonality2","Children","1",57.1330720816412
"BSV",1.5,"0",0.3,5,"sesonality2","Children","1",45.1586244592827
"PEV",1.5,"0",0.3,5,"sesonality2","Children","1",63.2994732013383
"BSV",1.5,"0",0.3,5,"sesonality2","Children","1",53.3599029331842
"PEV",1,"0.25",0.3,5,"sesonality2","Children","1",47.6260536072897
"BSV",1,"0.25",0.3,5,"sesonality2","Children","1",35.5749385215804
"PEV",1,"0.25",0.3,5,"sesonality2","Children","1",52.8086360491705
"BSV",1,"0.25",0.3,5,"sesonality2","Children","1",40.2006106349289
"PEV",1.5,"0.25",0.3,5,"sesonality2","Children","1",50.6752963712521
"BSV",1.5,"0.25",0.3,5,"sesonality2","Children","1",39.2073284262391
"PEV",1.5,"0.25",0.3,5,"sesonality2","Children","1",55.5100835354091
"BSV",1.5,"0.25",0.3,5,"sesonality2","Children","1",44.6774859398491
"PEV",1,"0.5",0.3,5,"sesonality2","Children","1",42.6124875675558
"BSV",1,"0.5",0.3,5,"sesonality2","Children","1",31.4619403787857
"PEV",1,"0.5",0.3,5,"sesonality2","Children","1",47.143673048276
"BSV",1,"0.5",0.3,5,"sesonality2","Children","1",35.0258278665171
"PEV",1.5,"0.5",0.3,5,"sesonality2","Children","1",44.6655491137524
"BSV",1.5,"0.5",0.3,5,"sesonality2","Children","1",34.3912954372943
"PEV",1.5,"0.5",0.3,5,"sesonality2","Children","1",49.0588349652739
"BSV",1.5,"0.5",0.3,5,"sesonality2","Children","1",38.4816051822038
"PEV",1,"0.75",0.3,5,"sesonality2","Children","1",36.6978558677162
"BSV",1,"0.75",0.3,5,"sesonality2","Children","1",28.8598123698623
"PEV",1,"0.75",0.3,5,"sesonality2","Children","1",40.0504229485344
"BSV",1,"0.75",0.3,5,"sesonality2","Children","1",31.214031464961
"PEV",1.5,"0.75",0.3,5,"sesonality2","Children","1",38.2291920522965
"BSV",1.5,"0.75",0.3,5,"sesonality2","Children","1",31.4800039105001
"PEV",1.5,"0.75",0.3,5,"sesonality2","Children","1",41.4508798921692
"BSV",1.5,"0.75",0.3,5,"sesonality2","Children","1",35.0671095359819
"PEV",1,"1",0.3,5,"sesonality2","Children","1",30.4958477240097
"BSV",1,"1",0.3,5,"sesonality2","Children","1",25.3434473372575
"PEV",1,"1",0.3,5,"sesonality2","Children","1",33.0998410156585
"BSV",1,"1",0.3,5,"sesonality2","Children","1",28.9272115597179
